ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
148076000,3.912,2.6082059144973755,0.9166875034570694,2.5425,1.0,0.0
148084000,3.92,2.61526358127594,0.9170946627855301,2.55,1.0,0.0
148092000,3.928,2.6222416162490845,0.9181661754846573,2.5575,1.0,0.0
148100000,3.936,2.629194140434265,0.9192438274621964,2.565,1.0,0.0
148108000,3.944,2.6361221075057983,0.9203275591135025,2.5725,1.0,0.0
148116000,3.952,2.6430267095565796,0.9214176088571548,2.58,1.0,0.0
148124000,3.96,2.6499089002609253,0.9225139170885086,2.5875000000000004,1.0,0.0
148132000,3.968,2.656769871711731,0.9236163049936295,2.5949999999999998,1.0,0.0
148140000,3.976,2.6636098623275757,0.9247248321771622,2.6025,1.0,0.0
148148000,3.984,2.6704283952713013,0.9258393794298172,2.6100000000000003,1.0,0.0
148156000,3.992,2.6772247552871704,0.9269597679376602,2.6175,1.0,0.0
148164000,4.0,2.683994174003601,0.9280873090028763,2.625,1.0,0.0
148172000,4.008,2.6907395124435425,0.9292202740907669,2.6325000000000003,1.0,0.0
148180000,4.016,2.697458863258362,0.9303584843873978,2.64,1.0,0.0
148188000,4.024,2.7041503190994263,0.9315014630556107,2.6475,1.0,0.0
148196000,4.032,2.710812211036682,0.9326490312814713,2.6550000000000002,1.0,0.0
148204000,4.04,2.7174421548843384,0.93380106985569,2.6625,1.0,0.0
148212000,4.048,2.723512053489685,0.935223177075386,2.67,1.0,0.0
148220000,4.056,2.72955858707428,0.9366448670625687,2.6775,1.0,0.0
148228000,4.064,2.7355793714523315,0.938065841794014,2.685,1.0,0.0
148236000,4.072,2.741557478904724,0.9394915848970413,2.6925,1.0,0.0
148244000,4.08,2.7475041151046753,0.9409160166978836,2.7,1.0,0.0
148252000,4.088,2.753416895866394,0.9423387199640274,2.7075000000000005,1.0,0.0
148260000,4.096,2.7592931985855103,0.9437593370676041,2.715,1.0,0.0
148268000,4.104,2.7651301622390747,0.9451775103807449,2.7225,1.0,0.0
148276000,4.112,2.770924925804138,0.9465927630662918,2.7300000000000004,1.0,0.0
148284000,4.12,2.7766748666763306,0.9480046778917313,2.7375000000000003,1.0,0.0
148292000,4.128,2.782377600669861,0.9494127780199051,2.745,1.0,0.0
148300000,4.136,2.788030982017517,0.9508166462182999,2.7525000000000004,1.0,0.0
148308000,4.144,2.7936242818832397,0.9522157460451126,2.7600000000000002,1.0,0.0
148316000,4.152,2.7991636991500854,0.9536095410585403,2.7675,1.0,0.0
148324000,4.16,2.8046470880508423,0.9549975544214249,2.7750000000000004,1.0,0.0
148332000,4.168,2.8100723028182983,0.9563794285058975,2.7825,1.0,0.0
148340000,4.176,2.815605044364929,0.9581021219491959,2.79,1.0,0.0
148348000,4.184,2.821071982383728,0.9598109275102615,2.7975000000000003,1.0,0.0
148356000,4.192,2.826471447944641,0.9615054875612259,2.805,1.0,0.0
148364000,4.2,2.831802248954773,0.963185504078865,2.8125,1.0,0.0
148372000,4.208,2.837058424949646,0.9648397713899612,2.8200000000000003,1.0,0.0
148380000,4.216,2.8422433137893677,0.9664787203073502,2.8275000000000006,1.0,0.0
148388000,4.224,2.8473552465438843,0.9681018739938736,2.835,1.0,0.0
148396000,4.232,2.8523935079574585,0.9697089940309525,2.8425000000000002,1.0,0.0
148404000,4.24,2.857357621192932,0.971299484372139,2.8500000000000005,1.0,0.0
148412000,4.248,2.8622463941574097,0.9728731662034988,2.8575000000000004,1.0,0.0
148420000,4.256,2.867059350013733,0.9744296818971634,2.865,1.0,0.0
148428000,4.264,2.8717957735061646,0.975968673825264,2.8725000000000005,1.0,0.0
148436000,4.272,2.8764549493789673,0.977489784359932,2.8800000000000003,1.0,0.0
148444000,4.28,2.8810235261917114,0.9789870530366898,2.8875,1.0,0.0
148452000,4.287999999999999,2.8855143785476685,0.9804656058549881,2.8949999999999996,1.0,0.0
148460000,4.295999999999999,2.8899272680282593,0.9819253832101822,2.9024999999999994,1.0,0.0
148468000,4.303999999999999,2.894366145133972,0.9833126217126846,2.9099999999999993,1.0,0.0
148476000,4.311999999999999,2.898722529411316,0.984681561589241,2.9174999999999995,1.0,0.0
148484000,4.319999999999999,2.9029961824417114,0.9860318452119827,2.925,1.0,0.0
148492000,4.327999999999999,2.9071871042251587,0.9873631745576859,2.932499999999999,1.0,0.0
148500000,4.335999999999999,2.911295771598816,0.9886750131845474,2.9399999999999995,1.0,0.0
148508000,4.343999999999999,2.915321946144104,0.9899671226739883,2.9475,1.0,0.0
148516000,4.351999999999999,2.919272780418396,0.9912261515855789,2.9549999999999996,1.0,0.0
148524000,4.359999999999999,2.923141121864319,0.9924647957086563,2.9624999999999995,1.0,0.0
148532000,4.367999999999999,2.9269274473190308,0.9936828762292862,2.9699999999999998,1.0,0.0
